Date,Open,High,Low,Close,Volume
14/06/2005 15:30:00,2103.65,2113.85,2098.7,2112.35,0
15/06/2005 15:30:00,2110.5,2131.95,2110.35,2128.65,0
16/06/2005 15:30:00,2128.3,2135.1,2114.55,2123.7,0
17/06/2005 15:30:00,2123.6,2131.75,2103.9,2123.4,0
20/06/2005 15:30:00,2130.8,2150.25,2124.65,2144.35,0
21/06/2005 15:30:00,2144.75,2173.25,2140.15,2170,0
22/06/2005 15:30:00,2167.8,2196.45,2167.35,2187.35,0
23/06/2005 15:30:00,2187.35,2192.1,2174.05,2183.85,0
24/06/2005 15:30:00,2184,2204.45,2162.95,2194.35,0
27/06/2005 15:30:00,2194.35,2219.65,2188.15,2199.8,0
28/06/2005 15:30:00,2199.8,2206.8,2165.9,2169.85,0
29/06/2005 15:30:00,2170.2,2194.25,2162,2191.65,0
30/06/2005 15:30:00,2191.55,2226.15,2189.45,2220.6,0
01/07/2005 15:30:00,2220.45,2220.55,2198.9,2211.9,0
04/07/2005 15:30:00,2212.05,2232.2,2211.4,2230.65,0
05/07/2005 15:30:00,2231.2,2238.6,2205.1,2210.75,0
06/07/2005 15:30:00,2211.35,2232.65,2211.3,2228.2,0
07/07/2005 15:30:00,2228.3,2235.8,2171.25,2179.4,0
08/07/2005 15:30:00,2183.55,2210.7,2179.05,2196.2,0
11/07/2005 15:30:00,2195.55,2224.65,2195.55,2218.85,0
12/07/2005 15:30:00,2219.1,2233.2,2191.7,2220.8,0
13/07/2005 15:30:00,2221.45,2234.15,2200.05,2204.05,0
14/07/2005 15:30:00,2204.4,2212.55,2178.6,2185.1,0
15/07/2005 15:30:00,2185.1,2216.5,2181.85,2212.55,0
18/07/2005 15:30:00,2212.95,2248.7,2212.95,2234,0
19/07/2005 15:30:00,2234.25,2246.7,2227.2,2237.3,0
20/07/2005 15:30:00,2236.9,2252,2236.9,2241.9,0
21/07/2005 15:30:00,2240.95,2251.85,2221.2,2230.5,0
22/07/2005 15:30:00,2231,2268.55,2223.15,2265.6,0
25/07/2005 15:30:00,2266.65,2293.95,2266.65,2291.75,0
26/07/2005 15:30:00,2289.25,2307.1,2279.8,2303.15,0
27/07/2005 15:30:00,2304.25,2324,2292.85,2319.1,0
29/07/2005 15:30:00,2318.05,2332.55,2280.85,2312.3,0
01/08/2005 15:30:00,2312.05,2329.9,2294.25,2318.05,0
02/08/2005 15:30:00,2321.9,2357.15,2319.75,2353.65,0
03/08/2005 15:30:00,2359.1,2377,2345.2,2357,0
04/08/2005 15:30:00,2357.75,2377.35,2352.05,2367.8,0
05/08/2005 15:30:00,2367.35,2377.1,2355.95,2361.2,0
08/08/2005 15:30:00,2361.95,2386.95,2320.05,2324.4,0
09/08/2005 15:30:00,2324.75,2342.2,2303.1,2318.7,0
10/08/2005 15:30:00,2322.3,2364.8,2322.05,2360.15,0
11/08/2005 15:30:00,2358.9,2387.3,2355.5,2380.9,0
12/08/2005 15:30:00,2381.05,2390.45,2356.9,2361.55,0
16/08/2005 15:30:00,2361.65,2379.4,2356.85,2369.8,0
17/08/2005 15:30:00,2369.8,2406.25,2357.5,2403.15,0
18/08/2005 15:30:00,2404.65,2426.65,2380.7,2388.45,0
19/08/2005 15:30:00,2400.8,2409.35,2378.45,2383.45,0
22/08/2005 15:30:00,2383.45,2403.45,2355.75,2367.85,0
23/08/2005 15:30:00,2369.55,2380.5,2320.35,2326.1,0
24/08/2005 15:30:00,2326.1,2334.9,2300.45,2322.5,0
25/08/2005 15:30:00,2323.1,2359.2,2320.7,2354.55,0
26/08/2005 15:30:00,2354.6,2368.05,2340.2,2357.05,0
29/08/2005 15:30:00,2359.2,2365.85,2312.6,2337.65,0
30/08/2005 15:30:00,2337.8,2373.8,2337.75,2367.75,0
31/08/2005 15:30:00,2369.05,2387,2355,2384.65,0
01/09/2005 15:30:00,2384.7,2412.35,2382.9,2405.75,0
02/09/2005 15:30:00,2406.45,2422.1,2396.1,2415.8,0
05/09/2005 15:30:00,2417.1,2439.55,2414.95,2422.95,0
06/09/2005 15:30:00,2422.4,2436.25,2417,2428.65,0
08/09/2005 15:30:00,2429,2456.9,2429,2454.45,0
09/09/2005 15:30:00,2448.8,2462.8,2441.9,2455.45,0
12/09/2005 15:30:00,2455.85,2486.35,2455.85,2484.15,0
13/09/2005 15:30:00,2484,2503,2477.1,2500.35,0
14/09/2005 15:30:00,2500.4,2514.75,2476,2492.45,0
15/09/2005 15:30:00,2492.85,2527.5,2492.75,2523.95,0
16/09/2005 15:30:00,2524.9,2555.1,2519.05,2552.35,0
19/09/2005 15:30:00,2555.45,2579.7,2550.45,2567.1,0
20/09/2005 15:30:00,2567.2,2582.8,2546.6,2578,0
21/09/2005 15:30:00,2576.7,2585.6,2504.9,2567.3,0
22/09/2005 15:30:00,2567.85,2580.4,2465.85,2476.5,0
23/09/2005 15:30:00,2480.5,2507.9,2453.05,2477.75,0
26/09/2005 15:30:00,2477.85,2560.85,2477.85,2557.35,0
27/09/2005 15:30:00,2558.5,2592.5,2549.85,2574.85,0
28/09/2005 15:30:00,2574.45,2602.95,2559.85,2598.05,0
29/09/2005 15:30:00,2598.6,2633.9,2589.45,2611.2,0
30/09/2005 15:30:00,2607.9,2623.05,2567.75,2601.4,0
03/10/2005 15:30:00,2601,2635,2597.2,2630.05,0
04/10/2005 15:30:00,2630,2667.05,2629.6,2663.35,0
05/10/2005 15:30:00,2663.7,2669.2,2636.6,2644.4,0
06/10/2005 15:30:00,2643.8,2643.8,2571.3,2579.15,0
07/10/2005 15:30:00,2577.2,2603.25,2547.55,2574.05,0
10/10/2005 15:30:00,2577.1,2595.15,2561,2566.85,0
11/10/2005 15:30:00,2569.15,2592,2533.7,2589.55,0
13/10/2005 15:30:00,2584.4,2589.35,2529.05,2537.3,0
14/10/2005 15:30:00,2537.7,2548,2478,2484.4,0
17/10/2005 15:30:00,2488.4,2498.6,2459.5,2485.15,0
18/10/2005 15:30:00,2485.25,2517.7,2452.5,2468.2,0
19/10/2005 15:30:00,2467.8,2467.85,2394.95,2412.45,0
20/10/2005 15:30:00,2421.4,2463.85,2363.55,2395.45,0
21/10/2005 15:30:00,2397.85,2447.85,2384.05,2443.75,0
24/10/2005 15:30:00,2444.2,2460,2388.4,2394.85,0
25/10/2005 15:30:00,2394.95,2444.6,2390.85,2418.2,0
26/10/2005 15:30:00,2418.45,2434,2401.1,2408.5,0
27/10/2005 15:30:00,2408.95,2416.45,2338.6,2352.9,0
28/10/2005 15:30:00,2352.65,2355.15,2307.45,2316.05,0
31/10/2005 15:30:00,2314.85,2373.4,2314.2,2370.95,0
01/11/2005 15:30:00,2366.8,2410.15,2366.8,2386.75,0
02/11/2005 15:30:00,2386.45,2423.8,2367.75,2419.05,0
07/11/2005 15:30:00,2419.25,2464.65,2411.6,2461.6,0
08/11/2005 15:30:00,2463.65,2502.9,2460,2492.65,0
09/11/2005 15:30:00,2493.1,2519.4,2475.7,2489.1,0
10/11/2005 15:30:00,2489.1,2504.75,2480.85,2500.7,0
11/11/2005 15:30:00,2500.85,2551.4,2500.85,2548.65,0
14/11/2005 15:30:00,2548.55,2576.95,2534.4,2558.7,0
16/11/2005 15:30:00,2559.45,2585.95,2559.45,2582.75,0
17/11/2005 15:30:00,2558.45,2608.85,2558.45,2603.95,0
18/11/2005 15:30:00,2604,2632.35,2595.15,2620.05,0
21/11/2005 15:30:00,2620.1,2626.4,2591.75,2602.5,0
22/11/2005 15:30:00,2603.25,2614,2567.05,2572.85,0
23/11/2005 15:30:00,2572.85,2613.4,2563.1,2608.6,0
24/11/2005 15:30:00,2608.9,2643.7,2608.7,2635,0
25/11/2005 15:30:00,2635.35,2668.9,2633.75,2664.3,0
28/11/2005 15:30:00,2683.6,2717.15,2682.65,2712,0
29/11/2005 15:30:00,2712.35,2713.9,2679.9,2698.3,0
30/11/2005 15:30:00,2698.1,2727.05,2647.1,2652.25,0
01/12/2005 15:30:00,2651.6,2705,2641.95,2698.95,0
02/12/2005 15:30:00,2699.55,2730.7,2691.5,2697.95,0
05/12/2005 15:30:00,2697.6,2710.65,2654.35,2660.5,0
06/12/2005 15:30:00,2661.4,2694.4,2647.35,2662.3,0
07/12/2005 15:30:00,2662.3,2697.1,2662.3,2693,0
08/12/2005 15:30:00,2694.95,2711.6,2673.5,2706.7,0
09/12/2005 15:30:00,2706.75,2761.1,2698,2756.45,0
12/12/2005 15:30:00,2756.4,2789.35,2756.4,2776.2,0
13/12/2005 15:30:00,2776.8,2815.3,2764.65,2812.3,0
14/12/2005 15:30:00,2812.8,2825.65,2788.3,2804.55,0
15/12/2005 15:30:00,2805.2,2821.5,2763.35,2778.55,0
16/12/2005 15:30:00,2778.65,2814.9,2766.5,2810.15,0
19/12/2005 15:30:00,2808.35,2846,2803.45,2842.6,0
20/12/2005 15:30:00,2843.15,2853.1,2815.2,2826.2,0
21/12/2005 15:30:00,2826.45,2847.3,2799.45,2822.9,0
22/12/2005 15:30:00,2826.7,2846.65,2818.65,2835.25,0
23/12/2005 15:30:00,2835.7,2857,2799.7,2804.85,0
26/12/2005 15:30:00,2804.3,2804.3,2741.8,2749.6,0
27/12/2005 15:30:00,2746.25,2812.6,2725.7,2805.9,0
28/12/2005 15:30:00,2806.8,2824.3,2780,2794.05,0
29/12/2005 15:30:00,2792.75,2829.4,2792.75,2821.95,0
30/12/2005 15:30:00,2823.95,2845.55,2812.75,2836.55,0
02/01/2006 15:30:00,2836.8,2849.45,2825.4,2835.95,0
03/01/2006 15:30:00,2835.95,2887.2,2832.05,2883.35,0
04/01/2006 15:30:00,2883,2909.35,2883,2904.4,0
05/01/2006 15:30:00,2904.45,2916.2,2884.8,2899.85,0
06/01/2006 15:30:00,2899.85,2921.7,2877.25,2914,0
09/01/2006 15:30:00,2913.35,2927.25,2898.25,2910.1,0
10/01/2006 15:30:00,2910.15,2913.05,2865.6,2870.8,0
12/01/2006 15:30:00,2869.35,2869.35,2824,2850.7,0
13/01/2006 15:30:00,2851.4,2878.35,2846.7,2850.55,0
16/01/2006 15:30:00,2851.35,2855.7,2824.05,2833.1,0
17/01/2006 15:30:00,2833.8,2861.25,2820.65,2829.1,0
18/01/2006 15:30:00,2809.9,2840.1,2783.85,2809.2,0
19/01/2006 15:30:00,2811.1,2875.95,2811.1,2870.85,0
20/01/2006 15:30:00,2870.8,2912.8,2870.8,2900.95,0
23/01/2006 15:30:00,2900.3,2900.3,2870.95,2884.05,0
24/01/2006 15:30:00,2886.35,2914.25,2885.75,2908,0
25/01/2006 15:30:00,2908.75,2949.1,2871.25,2940.35,0
27/01/2006 15:30:00,2941.9,2989.7,2941.9,2982.75,0
30/01/2006 15:30:00,2983.3,3002.2,2963.65,2974.5,0
31/01/2006 15:30:00,2968.95,3005.1,2968.85,3001.1,0
01/02/2006 15:30:00,3001.3,3011.05,2960.9,2971.55,0
02/02/2006 15:30:00,2972.2,2997.25,2957.55,2967.45,0
03/02/2006 15:30:00,2968.1,2973.9,2931.85,2940.6,0
06/02/2006 15:30:00,2940.95,3009.45,2928.1,3000.45,0
07/02/2006 15:30:00,3001.15,3025.1,2991.25,3020.1,0
08/02/2006 15:30:00,3018.2,3021.25,2984.9,3008.95,0
10/02/2006 15:30:00,3009.15,3031.75,3009.1,3027.55,0
13/02/2006 15:30:00,3026.15,3042.75,3018.5,3041.15,0
14/02/2006 15:30:00,3040.25,3051.7,3009.9,3017.55,0
15/02/2006 15:30:00,3001.4,3048.8,2995.3,3022.2,0
16/02/2006 15:30:00,3023.1,3036.65,3013.7,3021.6,0
17/02/2006 15:30:00,3021.65,3038.8,2976.7,2981.5,0
20/02/2006 15:30:00,2982.35,3010.65,2955.85,3005.85,0
21/02/2006 15:30:00,3008.55,3042.05,3008.55,3035.5,0
22/02/2006 15:30:00,3035.65,3055.65,3032.5,3050.8,0
23/02/2006 15:30:00,3050.85,3078.4,3050.85,3062.1,0
24/02/2006 15:30:00,3061.7,3072,3041.6,3050.05,0
27/02/2006 15:30:00,3050.3,3070.35,3050.3,3067.45,0
28/02/2006 15:30:00,3067.9,3090.3,3031.8,3074.7,0
01/03/2006 15:30:00,3074.6,3127.25,3064,3123.1,0
02/03/2006 15:30:00,3124.25,3170.35,3124.25,3150.7,0
03/03/2006 15:30:00,3151.3,3167.2,3132.6,3147.35,0
06/03/2006 15:30:00,3147.25,3194,3147.2,3190.4,0
07/03/2006 15:30:00,3190.45,3192.95,3166.75,3182.8,0
08/03/2006 15:30:00,3183.45,3187.5,3107.9,3116.7,0
09/03/2006 15:30:00,3116.75,3132.65,3069.85,3129.1,0
10/03/2006 15:30:00,3129.05,3189.35,3128.6,3183.9,0
13/03/2006 15:30:00,3184.1,3221.3,3174.05,3202.65,0
14/03/2006 15:30:00,3197.2,3223.45,3184.05,3195.35,0
16/03/2006 15:30:00,3197.3,3230.4,3196.95,3226.6,0
17/03/2006 15:30:00,3226.9,3258.3,3226.9,3234.05,0
20/03/2006 15:30:00,3234.2,3268.25,3234.2,3265.65,0
21/03/2006 15:30:00,3264.65,3292.15,3247.25,3262.3,0
22/03/2006 15:30:00,3263.35,3267.95,3221.95,3240.15,0
23/03/2006 15:30:00,3240.85,3265.6,3225.2,3247.15,0
24/03/2006 15:30:00,3247.15,3286.2,3242.6,3279.8,0
27/03/2006 15:30:00,3283.4,3327.05,3280.8,3321.65,0
28/03/2006 15:30:00,3321.45,3344.5,3311.85,3325,0
29/03/2006 15:30:00,3324.85,3359.8,3324.8,3354.2,0
30/03/2006 15:30:00,3354.25,3433.85,3354.25,3418.95,0
31/03/2006 15:30:00,3420.55,3425.45,3381.9,3402.55,0
03/04/2006 15:30:00,3403.15,3478.25,3402.45,3473.3,0
04/04/2006 15:30:00,3473.1,3508.25,3463.85,3483.15,0
05/04/2006 15:30:00,3483.15,3513.95,3483.15,3510.9,0
07/04/2006 15:30:00,3525.6,3555.5,3445.9,3454.8,0
10/04/2006 15:30:00,3455,3489.05,3430.4,3478.45,0
12/04/2006 15:30:00,3479.1,3484.65,3366.75,3380,0
13/04/2006 15:30:00,3380.4,3391.05,3290.35,3345.5,0
17/04/2006 15:30:00,3342.15,3433.65,3342.15,3425.15,0
18/04/2006 15:30:00,3429,3521.95,3429,3518.1,0
19/04/2006 15:30:00,3523.65,3570.5,3502.75,3535.85,0
20/04/2006 15:30:00,3539.8,3578.35,3527.25,3573.5,0
21/04/2006 15:30:00,3576.75,3592.75,3517.1,3573.05,0
24/04/2006 15:30:00,3572.8,3585.35,3536.3,3548.9,0
25/04/2006 15:30:00,3548.8,3552.65,3433.55,3462.65,0
26/04/2006 15:30:00,3462.65,3562.3,3454.1,3555.75,0
27/04/2006 15:30:00,3554.7,3598.95,3492.75,3508.1,0
28/04/2006 15:30:00,3507.45,3517.65,3342.85,3508.35,0
02/05/2006 15:30:00,3557.55,3622.05,3556.9,3605.45,0
03/05/2006 15:30:00,3604.4,3640.8,3581.4,3634.25,0
04/05/2006 15:30:00,3630.65,3674.5,3621.55,3648.4,0
05/05/2006 15:30:00,3649.45,3676.55,3639.55,3663.95,0
08/05/2006 15:30:00,3668.65,3708.55,3668.65,3693.15,0
09/05/2006 15:30:00,3694.65,3725.4,3655.65,3720.55,0
10/05/2006 15:30:00,3720.75,3758.05,3717.25,3754.25,0
11/05/2006 15:30:00,3755.8,3774.15,3687.9,3701.05,0
12/05/2006 15:30:00,3704.15,3704.15,3633.85,3650.05,0
15/05/2006 15:30:00,3651,3653,3482.85,3502.95,0
16/05/2006 15:30:00,3502.95,3543.5,3382.4,3523.3,0
17/05/2006 15:30:00,3525.05,3641.85,3525.05,3635.1,0
18/05/2006 15:30:00,3636.45,3636.45,3365.9,3388.9,0
19/05/2006 15:30:00,3391.85,3493.05,3205.25,3246.9,0
22/05/2006 15:30:00,3254.3,3313.9,2896.4,3081.35,0
23/05/2006 15:30:00,3068.6,3221.05,2997.35,3199.35,0
24/05/2006 15:30:00,3203.5,3249.75,3091.6,3115.55,0
25/05/2006 15:30:00,3114.7,3198.35,3012.95,3177.7,0
26/05/2006 15:30:00,3177.7,3277.95,3177.7,3209.6,0
29/05/2006 15:30:00,3207.25,3255.25,3193.15,3214.9,0
30/05/2006 15:30:00,3215.5,3252.1,3167.05,3185.3,0
31/05/2006 15:30:00,3181.95,3181.95,2972.9,3071.05,0
01/06/2006 15:30:00,3072.55,3130,2936.6,2962.25,0
02/06/2006 15:30:00,2961.5,3099.35,2940.2,3091.35,0
05/06/2006 15:30:00,3092.6,3125.4,3006.4,3016.65,0
06/06/2006 15:30:00,3015.05,3015.05,2910.3,2937.3,0
07/06/2006 15:30:00,2935.25,2956.9,2819.45,2860.45,0
08/06/2006 15:30:00,2856.9,2859.4,2683.2,2724.35,0
09/06/2006 15:30:00,2721.2,2875.75,2707.85,2866.3,0
12/06/2006 15:30:00,2867.65,2877.8,2761.85,2776.85,0
13/06/2006 15:30:00,2773.6,2773.6,2638.1,2663.3,0
14/06/2006 15:30:00,2665.05,2767.75,2595.65,2632.8,0
15/06/2006 15:30:00,2634.1,2814.15,2634.1,2798.8,0
16/06/2006 15:30:00,2799.85,2960.15,2799.85,2890.35,0
19/06/2006 15:30:00,2892,2932.9,2846.5,2916.9,0
20/06/2006 15:30:00,2919,2919,2837.45,2861.3,0
21/06/2006 15:30:00,2861.4,2930.8,2836.4,2923.45,0
22/06/2006 15:30:00,2923.75,3017.65,2923.75,2994.75,0
23/06/2006 15:30:00,2993.55,3063.2,2920.2,3042.7,0
26/06/2006 15:30:00,3051.8,3059.85,2928,2943.2,0
27/06/2006 15:30:00,2943.6,3004.15,2899.25,2982.45,0
28/06/2006 15:30:00,2982.2,3003.65,2909.6,2981.1,0
29/06/2006 15:30:00,2982.9,3049.25,2982.9,2997.9,0
30/06/2006 15:30:00,2993.5,3134.15,2993.5,3128.2,0
03/07/2006 15:30:00,3128.75,3160.35,3114.85,3150.95,0
04/07/2006 15:30:00,3151.05,3177.4,3130.3,3138.65,0
05/07/2006 15:30:00,3136.95,3201.2,3121.8,3197.1,0
06/07/2006 15:30:00,3197.5,3197.5,3138.4,3156.4,0
07/07/2006 15:30:00,3157.95,3193.1,3056.3,3075.85,0
10/07/2006 15:30:00,3077.1,3147.7,3064.1,3142,0
11/07/2006 15:30:00,3145.3,3146,3100.4,3116.15,0
12/07/2006 15:30:00,3124.95,3201.35,3078.25,3195.9,0
13/07/2006 15:30:00,3196.3,3208.85,3148.95,3169.3,0
14/07/2006 15:30:00,3166.25,3166.25,3089.55,3123.35,0
17/07/2006 15:30:00,3123.65,3125.1,2999.35,3007.55,0
18/07/2006 15:30:00,3007.15,3038.25,2967.95,2993.65,0
19/07/2006 15:30:00,2995.85,3045.35,2919.95,2932.75,0
20/07/2006 15:30:00,2943.65,3041.25,2943.65,3023.05,0
21/07/2006 15:30:00,3025.1,3029.1,2930.15,2945,0
24/07/2006 15:30:00,2944.9,2996.65,2878.25,2985.85,0
25/07/2006 15:30:00,2989.5,3046.95,2987.15,3040.5,0
26/07/2006 15:30:00,3040.45,3121.4,3022.7,3110.15,0
27/07/2006 15:30:00,3109.85,3167.1,3109.85,3156.15,0
28/07/2006 15:30:00,3158,3168.5,3109.45,3130.8,0
31/07/2006 15:30:00,3131.35,3179.7,3110.6,3143.2,0
01/08/2006 15:30:00,3128.2,3154.7,3113.6,3147.8,0
02/08/2006 15:30:00,3129.45,3187.85,3127.9,3182.1,0
03/08/2006 15:30:00,3182.55,3234.25,3175.15,3190,0
04/08/2006 15:30:00,3189.7,3228.15,3161.8,3176.75,0
07/08/2006 15:30:00,3176.7,3178.5,3142.55,3151.1,0
08/08/2006 15:30:00,3151.55,3216.75,3151.55,3212.4,0
09/08/2006 15:30:00,3211.55,3267.2,3187.85,3254.6,0
10/08/2006 15:30:00,3254.6,3274.75,3229.45,3260.1,0
11/08/2006 15:30:00,3260.05,3286.5,3236.95,3274.35,0
14/08/2006 15:30:00,3274.95,3317.8,3269.15,3313.1,0
16/08/2006 15:30:00,3314.75,3377.1,3314.75,3356.05,0
17/08/2006 15:30:00,3359.7,3385.15,3328.6,3353.9,0
